Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
30958,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,5400,4500,01 Aug 2019
30959,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,5200,4200,31 Jul 2019
30960,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,5000,4200,30 Jul 2019
30961,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,4800,3500,29 Jul 2019
30962,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,5200,4400,27 Jul 2019
30963,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3500,5000,4200,26 Jul 2019
30964,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,4500,3500,23 Jul 2019
30965,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,5500,8200,7800,22 Jul 2019
30966,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,4000,3200,20 Jul 2019
30967,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,6500,9800,8500,19 Jul 2019
30968,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,6500,11500,9800,18 Jul 2019
30969,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,7000,11800,9200,17 Jul 2019
30970,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,6000,11500,8500,16 Jul 2019
30971,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,6000,11500,9000,15 Jul 2019
30972,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4500,7500,5500,13 Jul 2019
30973,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4500,7500,5500,12 Jul 2019
30974,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3100,5500,4500,11 Jul 2019
30975,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,8500,11500,10500,10 Jul 2019
30976,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,8000,5000,06 Jul 2019
30977,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,7600,5500,05 Jul 2019
30978,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3500,6500,4500,04 Jul 2019
30979,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,6500,5200,03 Jul 2019
30980,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,6800,4800,01 Jul 2019
30981,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2900,7000,5000,29 Jun 2019
30982,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,5000,8200,7500,27 Jun 2019
30983,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4200,7800,6000,26 Jun 2019
30984,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2000,7500,5000,24 Jun 2019
30985,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4800,8800,6000,22 Jun 2019
30986,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4100,7000,5500,21 Jun 2019
30987,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3500,6500,5000,20 Jun 2019
30988,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2000,5500,4000,18 Jun 2019
30989,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,6000,5000,17 Jun 2019
30990,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3200,6000,4500,15 Jun 2019
30991,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3200,5500,4200,14 Jun 2019
30992,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,6000,4000,13 Jun 2019
30993,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4000,5000,4500,12 Jun 2019
30994,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,1800,5100,3500,11 Jun 2019
30995,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3800,5600,4500,10 Jun 2019
30996,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,5000,4000,08 Jun 2019
30997,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4000,7000,5500,07 Jun 2019
30998,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4000,7000,6000,06 Jun 2019
30999,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4000,7000,6000,05 Jun 2019
31000,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3800,6800,5000,03 Jun 2019
31001,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4000,7000,6000,01 Jun 2019
31002,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,5500,4200,30 May 2019
31003,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2400,6000,5000,29 May 2019
31004,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,6000,4500,27 May 2019
31005,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2200,6500,4000,25 May 2019
31006,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3300,4800,4000,23 May 2019
31007,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,4800,3800,22 May 2019
31008,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2500,5000,3900,20 May 2019
31009,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,5000,3500,18 May 2019
31010,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,5200,4000,17 May 2019
31011,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3200,4900,4000,15 May 2019
31012,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,5800,4000,13 May 2019
31013,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3200,5200,4500,11 May 2019
31014,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,4000,6000,5000,10 May 2019
31015,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3200,5000,4100,09 May 2019
31016,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2900,5400,3800,06 May 2019
31017,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,5500,4000,04 May 2019
31018,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3000,6000,4800,03 May 2019
31019,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3500,6500,5000,02 May 2019
31020,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3200,6000,5000,01 May 2019
31021,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,3400,5500,4500,29 Apr 2019
31022,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2900,6000,4500,27 Apr 2019
31023,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,6000,4400,26 Apr 2019
31024,Jalandhar,Jalandhar City(Jalandhar),Ginger(Dry),Other,FAQ,2800,5600,4000,24 Apr 2019
